frame,dist,pred_name,gt_label,pred_x,pred_y,pred_z,gt_x,gt_y,gt_z
125,1.5935,Cell type 1_101111010,399,266.371,146.384,68.6718,267.0,147.0,70.0
125,1.6178,Cell type 1_31001,681,572.777,256.776,75.9659,573.0,258.0,77.0
125,1.7665,Cell type 1_3110110,627,440.162,294.567,103.552,441.0,294.0,105.0
125,1.8261,Cell type 1_210000000,374,484.042,395.703,138.474,485.0,396.0,140.0
125,1.9044,Cell type 1_2101101000,343,338.61,408.071,159.384,339.0,409.0,161.0
125,1.9262,Cell type 1_4011,523,267.972,274.776,124.513,268.0,276.0,126.0
125,1.9595,Cell type 1_101111101,165,197.772,203.688,173.079,198.0,204.0,175.0
125,1.9671,Cell type 1_2010001,414,421.881,110.698,96.4106,423.0,111.0,98.0
125,2.1717,Cell type 1_2100111110,592,286.661,185.977,124.63,288.0,187.0,126.0
125,2.2534,Cell type 1_21011010010,340,288.806,408.564,152.174,290.0,408.0,154.0
125,2.2996,Cell type 1_400010,77,138.665,334.613,110.168,140.0,335.0,112.0
125,2.3119,Cell type 1_21001001,657,546.608,358.083,166.156,548.0,358.0,168.0
125,2.4206,Cell type 1_111111,567,221.608,221.527,116.717,221.0,221.0,119.0
125,2.4396,Cell type 1_211001,52,178.215,261.185,75.3474,180.0,261.0,77.0
125,2.5579,Cell type 1_1000,149,165.156,261.412,165.658,166.0,262.0,168.0
125,2.6245,Cell type 1_31011011,442,541.936,144.337,116.398,542.0,144.0,119.0
125,2.6579,Cell type 1_11111001,156,256.196,256.861,166.053,258.0,257.0,168.0
125,2.6639,Cell type 1_11111000,152,218.798,278.21,172.632,220.0,278.0,175.0
125,2.7585,Cell type 1_101111110,172,246.337,173.529,179.303,246.0,174.0,182.0
125,2.8772,Cell type 1_101111111,175,312.964,180.399,169.253,315.0,182.0,168.0
125,2.951,Cell type 1_410,538,392.449,321.267,173.193,393.0,319.0,175.0
125,3.0235,Cell type 1_2111100,292,363.425,343.329,60.05,364.0,343.0,63.0
125,3.0424,Cell type 1_31101110,645,482.881,281.717,53.938,485.0,281.0,56.0
125,3.0539,Cell type 1_1011110011,396,198.444,147.396,74.4426,200.0,148.0,77.0
125,3.1767,Cell type 1_21010011,561,404.11,365.216,123.053,405.0,366.0,126.0
125,3.2873,Cell type 1_21001100,303,477.512,336.697,60.0217,478.0,338.0,63.0
125,3.3494,Cell type 1_31010111,699,602.756,275.193,129.963,602.0,274.0,133.0
125,3.3952,Cell type 1_3101000,505,511.433,169.7,172.283,513.0,171.0,175.0
125,3.4421,Cell type 1_310000,674,493.13,165.142,53.5491,491.0,164.0,56.0
125,3.49,Cell type 1_21111111,126,326.113,361.546,94.9538,327.0,363.0,98.0
125,3.5401,Cell type 1_3110100,234,429.822,280.157,74.3395,432.0,281.0,77.0
125,3.5422,Cell type 1_2010000,411,375.794,94.0282,94.8144,377.0,95.0,98.0
125,3.5564,Cell type 1_400101,85,156.941,342.198,150.701,158.0,343.0,154.0
125,3.7007,Cell type 1_21010010,558,368.609,356.004,136.32,369.0,356.0,140.0
125,3.8449,Cell type 1_210110101,123,267.837,344.379,87.3882,269.0,345.0,91.0
125,4.0243,Cell type 1_21011000,550,316.785,347.15,122.639,318.0,349.0,126.0
125,4.0793,Cell type 1_400011,80,204.467,324.937,135.948,204.0,325.0,140.0
125,4.0934,Cell type 1_2101011,615,389.518,295.746,112.726,391.0,292.0,112.0
125,4.1439,Cell type 1_2001100,249,462.016,204.111,72.8576,462.0,204.0,77.0
125,4.1559,Cell type 1_21100010,48,245.546,290.628,59.3565,247.0,292.0,63.0
125,4.2167,Cell type 1_21101010,17,154.864,224.459,86.8204,155.0,225.0,91.0
125,4.299,Cell type 1_11111011,159,303.146,233.521,164.151,305.0,234.0,168.0
125,4.3094,Cell type 1_200111,637,505.962,223.879,108.946,509.0,224.0,112.0
125,4.3792,Cell type 1_41100,95,286.534,299.056,170.646,287.0,299.0,175.0
125,4.4396,Cell type 1_2010101,427,463.224,114.473,72.6606,464.0,115.0,77.0
125,4.4534,Cell type 1_20101111,407,355.183,124.274,79.6828,356.0,125.0,84.0
125,4.456,Cell type 1_311000,653,574.927,350.864,94.0579,577.0,351.0,98.0
125,4.5612,Cell type 1_211110100,204,269.547,251.099,51.5517,270.0,252.0,56.0
125,4.5685,Cell type 1_1010,45,208.266,316.45,79.5245,209.0,317.0,84.0
125,4.6351,Cell type 1_211110111,63,285.391,234.906,79.6542,287.0,235.0,84.0
125,4.6503,Cell type 1_100101,137,167.798,228.181,149.583,169.0,229.0,154.0
125,4.6594,Cell type 1_210111001,108,236.527,375.507,142.391,237.0,376.0,147.0
125,4.7338,Cell type 1_3100011,677,541.96,227.592,61.5659,541.0,232.0,63.0
125,4.8495,Cell type 1_2100001,371,441.344,417.659,142.386,442.0,419.0,147.0
125,4.8745,Cell type 1_210111010,325,209.456,403.024,121.156,210.0,403.0,126.0
125,4.8883,Cell type 1_11101,29,179.595,194.06,86.8494,182.0,195.0,91.0
125,4.918,Cell type 1_21101001,38,147.305,299.578,72.4027,149.0,300.0,77.0
125,5.1147,Cell type 1_20101110,404,301.87,120.689,79.187,303.0,122.0,84.0
125,5.138,Cell type 1_11111010,574,302.514,234.266,134.938,303.0,235.0,140.0
125,5.2331,Cell type 1_2111110,287,378.703,389.657,85.7866,379.0,390.0,91.0
125,5.4358,Cell type 1_210011110,227,365.883,272.8,57.6401,365.0,273.0,63.0
125,5.4599,Cell type 1_2001101,634,434.485,172.587,107.156,432.0,173.0,112.0
125,5.5907,Cell type 1_1011100,141,162.261,186.216,148.691,164.0,186.0,154.0
125,5.657,Cell type 1_211110101,207,335.763,227.209,57.5369,337.0,228.0,63.0
125,5.8738,Cell type 1_21011111,335,328.566,424.63,106.316,330.0,425.0,112.0
125,5.925,Cell type 1_21111110,284,331.705,398.62,64.0946,332.0,399.0,70.0
125,6.0064,Cell type 1_2011011,597,335.247,162.829,113.114,335.0,164.0,119.0
125,6.0561,Cell type 1_2101010,612,327.658,280.966,99.306,328.0,283.0,105.0
125,6.0793,Cell type 1_1111011,32,234.976,192.743,85.0131,236.0,193.0,91.0
125,6.1625,Cell type 1_20110011,187,250.898,159.425,134.145,252.0,161.0,140.0
125,6.2128,Cell type 1_20110000,180,241.994,141.14,161.847,242.0,142.0,168.0
125,6.2485,Cell type 1_2101101111,92,237.64,326.774,175.766,238.0,327.0,182.0
125,6.3443,Cell type 1_2010100,438,508.26,134.297,105.668,508.0,134.0,112.0
125,6.3611,Cell type 1_21000001,381,499.403,365.12,168.713,499.0,366.0,175.0
125,6.3742,Cell type 1_111100,215,241.037,191.699,49.7601,241.0,193.0,56.0
125,6.4058,Cell type 1_200011,493,500.991,168.499,140.694,502.0,169.0,147.0
125,6.465,Cell type 1_311010100,243,365.0,193.748,56.6178,366.0,194.0,63.0
125,6.4845,Cell type 1_3101001,508,547.438,221.02,182.605,547.0,222.0,189.0
125,6.4995,Cell type 1_210010001,318,534.867,375.159,119.602,536.0,375.0,126.0
125,6.5788,Cell type 1_310111,688,583.532,218.68,154.577,583.0,220.0,161.0
125,6.5889,Cell type 1_300010,587,434.55,228.707,175.704,436.0,230.0,182.0
125,6.593,Cell type 1_311010101,246,416.835,190.629,56.5532,417.0,192.0,63.0
125,6.68,Cell type 1_21001010,308,427.539,390.958,63.3361,428.0,391.0,70.0
125,6.7164,Cell type 1_2100010,355,364.875,426.313,126.32,365.0,427.0,133.0
125,6.7218,Cell type 1_110010,7,130.467,293.113,91.3003,131.0,293.0,98.0
125,6.7762,Cell type 1_40000,100,198.598,372.79,154.239,199.0,373.0,161.0
125,6.7996,Cell type 1_2110110,265,254.811,346.914,49.2036,255.0,347.0,56.0
125,6.8032,Cell type 1_2110111,262,197.698,375.895,63.2043,198.0,376.0,70.0
125,6.8518,Cell type 1_21001110,622,390.556,193.827,104.736,391.0,195.0,98.0
125,7.111,Cell type 1_21011110,332,277.175,420.999,98.2005,279.0,422.0,105.0
125,7.1349,Cell type 1_2010010,459,323.817,92.719,111.873,324.0,93.0,119.0
125,7.2166,Cell type 1_211110110,60,224.029,246.085,83.8495,225.0,246.0,91.0
125,7.2486,Cell type 1_2011101,498,489.963,124.197,160.871,491.0,125.0,168.0
125,7.2955,Cell type 1_20101101,423,437.708,136.989,55.8097,437.0,138.0,63.0
125,7.4169,Cell type 1_2100111111,619,333.271,222.012,97.8554,335.0,223.0,105.0
125,7.4223,Cell type 1_3101010,684,604.144,302.948,97.6274,605.0,303.0,105.0
125,7.4894,Cell type 1_101111100,168,239.07,217.875,174.512,239.0,218.0,182.0
125,7.6891,Cell type 1_4111,531,333.492,328.512,167.476,335.0,329.0,175.0
125,7.9394,Cell type 1_311010110,222,332.879,161.522,55.1547,334.0,162.0,63.0
125,7.9524,Cell type 1_20101100,420,385.763,139.12,55.1,386.0,140.0,63.0
125,8.0557,Cell type 1_2100011,362,435.837,402.418,104.05,437.0,403.0,112.0
125,8.0966,Cell type 1_21100011,269,266.287,314.491,61.9509,267.0,315.0,70.0
125,8.1145,Cell type 1_2101101101,116,183.303,361.567,96.9027,183.0,362.0,105.0
125,8.1363,Cell type 1_21101000,41,177.176,336.571,61.9169,178.0,337.0,70.0
125,8.1912,Cell type 1_4010,516,196.262,278.291,117.873,197.0,279.0,126.0
125,8.2474,Cell type 1_3011,705,458.455,332.518,153.54,456.0,330.0,161.0
125,8.365,Cell type 1_3101100,430,548.029,165.302,82.6642,548.0,166.0,91.0
125,8.4333,Cell type 1_20010,435,460.946,107.81,117.569,461.0,108.0,126.0
125,8.5753,Cell type 1_2011100,501,552.743,157.731,152.523,553.0,159.0,161.0
125,8.7765,Cell type 1_1111010,212,188.092,198.943,54.3348,189.0,200.0,63.0
125,8.8182,Cell type 1_400100,73,152.433,306.423,159.219,153.0,307.0,168.0
125,8.8869,Cell type 1_10011,10,111.245,257.429,118.278,114.0,254.0,126.0
125,8.9472,Cell type 1_311010111,219,283.957,182.39,61.2609,285.0,184.0,70.0
125,8.9895,Cell type 1_2110000,272,318.505,311.049,68.0747,319.0,312.0,77.0
125,9.0137,Cell type 1_31111,664,560.802,325.148,124.107,562.0,326.0,133.0
125,9.1892,Cell type 1_200010,490,464.207,154.894,137.988,466.0,155.0,147.0
125,9.2354,Cell type 1_31011010,445,565.466,182.701,116.872,566.0,184.0,126.0
125,9.2997,Cell type 1_20110001,183,293.207,128.08,158.78,294.0,129.0,168.0
125,9.3788,Cell type 1_101111011,455,283.992,108.063,116.674,283.0,108.0,126.0
125,9.5948,Cell type 1_21001101,300,413.026,327.799,60.4807,413.0,329.0,70.0
125,9.6609,Cell type 1_211100,277,244.462,397.875,60.351,244.0,398.0,70.0
125,9.6842,Cell type 1_111001,22,144.995,214.444,123.326,145.0,214.0,133.0
125,9.8717,Cell type 1_2011110,477,461.498,168.581,172.15,462.0,169.0,182.0
125,9.874,Cell type 1_11000,14,119.581,256.032,74.1349,120.0,256.0,84.0
125,10.0561,Cell type 1_210000001,378,458.326,389.338,164.971,458.0,390.0,175.0
125,10.0823,Cell type 1_2101101100,119,238.908,379.254,94.9213,239.0,379.0,105.0
125,10.1914,Cell type 1_20110100,467,339.575,119.926,164.909,341.0,120.0,175.0
125,10.2286,Cell type 1_211101,280,297.723,396.845,63.5345,295.0,387.0,63.0
125,10.2928,Cell type 1_2011111,474,407.06,160.946,178.936,409.0,160.0,189.0
125,10.575,Cell type 1_31101111,648,524.135,315.396,75.6447,533.0,321.0,77.0
125,10.869,Cell type 1_2010011,462,372.051,104.251,129.157,372.0,105.0,140.0
125,10.9986,Cell type 1_10111100100,389,204.186,150.677,113.576,195.0,148.0,119.0
125,11.0442,Cell type 1_111000,25,177.554,171.461,115.209,167.0,172.0,112.0
125,11.464,Cell type 1_20000,482,421.892,110.437,149.74,424.0,110.0,161.0
125,11.5166,Cell type 1_311001,652,551.166,314.682,61.6968,562.0,311.0,63.0
125,11.6521,Cell type 1_100100,134,129.602,234.752,133.095,128.0,244.0,140.0
125,12.8399,Cell type 1_210010000,315,499.59,395.878,98.6112,499.0,407.0,105.0
125,12.9388,Cell type 1_210111011,328,247.164,405.292,122.43,255.0,415.0,119.0
125,13.3267,Cell type 1_20110010,190,330.267,137.265,132.65,326.0,127.0,140.0
125,14.4749,Cell type 1_31010110,696,570.632,218.687,103.272,585.0,219.0,105.0
125,15.6943,Cell type 1_40011,88,184.488,319.16,168.651,198.0,324.0,175.0
125,16.3331,Cell type 1_101111000,452,249.857,110.838,123.827,237.0,115.0,133.0
125,16.7427,Cell type 1_20110101,470,381.308,134.042,171.102,377.0,146.0,182.0
125,17.3311,Cell type 1_1011101,144,220.964,155.511,156.734,213.0,166.0,168.0
126,0.4373,Cell type 1_400011,80,211.163,323.314,140.257,211.0,323.0,140.0
126,0.6109,Cell type 1_21111000,296,386.929,346.913,55.3995,387.0,347.0,56.0
126,0.632,Cell type 1_21111001,293,344.395,341.025,55.819,345.0,341.0,56.0
126,0.816,Cell type 1_101111101,165,193.228,203.758,175.106,194.0,204.0,175.0
126,1.0872,Cell type 1_1000,149,165.301,257.557,167.381,166.0,257.0,168.0
126,1.3103,Cell type 1_311010101,246,420.332,197.976,55.2529,420.0,199.0,56.0
126,1.3282,Cell type 1_11111000,152,218.472,268.799,173.798,219.0,269.0,175.0
126,1.5152,Cell type 1_3101010,684,602.845,294.701,96.5227,603.0,295.0,98.0
126,1.5278,Cell type 1_21001001,657,545.133,340.89,173.482,545.0,341.0,175.0
126,1.579,Cell type 1_31001,681,573.878,251.929,75.4273,574.0,252.0,77.0
126,1.6397,Cell type 1_31101110,645,491.078,278.931,55.1658,492.0,280.0,56.0
126,1.716,Cell type 1_2011101,498,485.591,120.766,159.35,486.0,121.0,161.0
126,1.7608,Cell type 1_2101010,612,327.679,280.832,96.7221,328.0,282.0,98.0
126,1.7707,Cell type 1_1111011,32,235.109,193.808,82.2431,235.0,194.0,84.0
126,1.7854,Cell type 1_211001,52,174.393,269.584,77.6573,176.0,270.0,77.0
126,1.7971,Cell type 1_3100011,677,541.022,226.218,61.711,542.0,227.0,63.0
126,2.2354,Cell type 1_20010,435,452.341,109.655,116.892,453.0,110.0,119.0
126,2.3369,Cell type 1_10111100100,389,198.013,146.05,116.865,198.0,147.0,119.0
126,2.421,Cell type 1_2100010,355,356.552,423.351,130.711,357.0,424.0,133.0
126,2.5128,Cell type 1_11111011,159,299.602,229.5,166.076,299.0,231.0,168.0
126,2.6288,Cell type 1_101111011,455,280.173,107.752,109.517,281.0,108.0,112.0
126,2.6776,Cell type 1_1101,70,123.683,282.532,137.395,124.0,282.0,140.0
126,2.6928,Cell type 1_41100,95,290.343,295.341,170.649,290.0,295.0,168.0
126,2.7181,Cell type 1_21101010,17,151.294,222.636,88.3225,151.0,223.0,91.0
126,2.7494,Cell type 1_31111,664,568.855,320.883,131.284,571.0,321.0,133.0
126,2.8034,Cell type 1_311010100,243,364.859,192.668,53.4609,366.0,193.0,56.0
126,2.8135,Cell type 1_2010001,414,423.564,108.622,95.2697,423.0,109.0,98.0
126,2.8247,Cell type 1_400010,77,140.049,333.065,116.335,140.0,334.0,119.0
126,2.8947,Cell type 1_310000,674,485.498,161.952,53.7583,487.0,163.0,56.0
126,3.0066,Cell type 1_4111,531,333.221,323.849,165.223,334.0,323.0,168.0
126,3.0275,Cell type 1_21111111,126,327.889,370.276,88.2784,329.0,371.0,91.0
126,3.0456,Cell type 1_2100111110,592,287.279,181.678,123.508,289.0,182.0,126.0
126,3.1224,Cell type 1_410,538,395.601,320.625,173.037,398.0,321.0,175.0
126,3.1307,Cell type 1_2011011,597,330.284,158.469,109.284,330.0,160.0,112.0
126,3.2235,Cell type 1_400100,73,152.171,306.68,164.797,152.0,307.0,168.0
126,3.2802,Cell type 1_31011011,442,542.599,139.054,123.189,544.0,140.0,126.0
126,3.3943,Cell type 1_3110100,234,432.499,285.452,74.0053,434.0,286.0,77.0
126,3.4249,Cell type 1_2011100,501,548.527,155.981,157.608,549.0,156.0,161.0
126,3.4512,Cell type 1_2011111,474,400.609,164.557,178.632,400.0,165.0,182.0
126,3.5859,Cell type 1_200111,637,505.962,223.879,108.946,506.0,222.0,112.0
126,3.707,Cell type 1_300010,587,434.55,228.707,175.704,433.0,232.0,175.0
126,3.7357,Cell type 1_21011000,550,314.246,350.281,122.283,314.0,350.0,126.0
126,3.9615,Cell type 1_210111010,325,216.54,406.422,122.108,217.0,407.0,126.0
126,3.98,Cell type 1_2110111,262,198.58,381.708,66.2934,200.0,382.0,70.0
126,4.0756,Cell type 1_311000,653,576.117,350.247,93.9336,576.0,350.0,98.0
126,4.0898,Cell type 1_1111010,212,181.261,204.777,52.5062,183.0,206.0,56.0
126,4.1744,Cell type 1_210111000,111,283.872,352.711,171.648,286.0,354.0,175.0
126,4.1925,Cell type 1_211110111,63,286.346,228.581,79.8801,287.0,229.0,84.0
126,4.214,Cell type 1_2101101101,116,184.697,367.031,100.797,185.0,367.0,105.0
126,4.2676,Cell type 1_11000,14,118.833,262.472,79.7685,119.0,263.0,84.0
126,4.3224,Cell type 1_210010001,318,542.489,370.244,121.775,543.0,371.0,126.0
126,4.34,Cell type 1_100101,137,169.953,222.776,149.666,170.0,223.0,154.0
126,4.3724,Cell type 1_101111110,172,246.478,170.887,178.43,249.0,171.0,182.0
126,4.3801,Cell type 1_2100001,371,444.579,422.074,142.659,444.0,422.0,147.0
126,4.4482,Cell type 1_200010,490,460.565,155.642,135.802,460.0,157.0,140.0
126,4.4882,Cell type 1_2100111111,619,327.589,225.625,101.233,330.0,226.0,105.0
126,4.5236,Cell type 1_3101100,430,547.963,164.385,86.5186,548.0,165.0,91.0
126,4.5753,Cell type 1_111111,567,224.541,221.589,114.486,225.0,221.0,119.0
126,4.6039,Cell type 1_210111011,328,262.128,417.467,121.511,263.0,418.0,126.0
126,4.6104,Cell type 1_111100,215,243.763,193.527,51.5839,245.0,194.0,56.0
126,4.6645,Cell type 1_21010011,561,405.939,363.979,128.449,406.0,365.0,133.0
126,4.8274,Cell type 1_21001101,300,421.13,332.029,58.1744,421.0,332.0,63.0
126,5.0559,Cell type 1_21011111,335,331.012,425.778,106.949,331.0,426.0,112.0
126,5.0957,Cell type 1_101111000,452,230.912,115.858,127.907,231.0,116.0,133.0
126,5.1133,Cell type 1_20110001,183,292.394,124.484,163.631,295.0,125.0,168.0
126,5.1178,Cell type 1_2101101000,343,337.476,402.079,163.202,339.0,403.0,168.0
126,5.1265,Cell type 1_20110100,467,341.008,114.057,162.961,341.0,115.0,168.0
126,5.1292,Cell type 1_210110101,123,266.914,349.812,85.9906,268.0,350.0,91.0
126,5.1448,Cell type 1_210111001,108,242.257,381.565,142.179,244.0,382.0,147.0
126,5.1531,Cell type 1_2100000000,366,463.784,397.781,113.911,464.0,397.0,119.0
126,5.21,Cell type 1_211110100,204,266.942,253.44,50.8205,267.0,254.0,56.0
126,5.2132,Cell type 1_211100,277,247.998,399.853,65.0142,249.0,401.0,70.0
126,5.2326,Cell type 1_21011110,332,283.122,419.865,99.8434,284.0,420.0,105.0
126,5.3359,Cell type 1_2111110,287,381.585,389.815,78.8585,383.0,390.0,84.0
126,5.3551,Cell type 1_31011010,445,569.531,181.043,120.752,570.0,182.0,126.0
126,5.3716,Cell type 1_110010,7,130.605,301.214,92.8726,132.0,302.0,98.0
126,5.4049,Cell type 1_1011110011,396,196.628,154.341,71.6483,197.0,155.0,77.0
126,5.4452,Cell type 1_21010010,558,363.187,353.039,134.717,364.0,352.0,140.0
126,5.508,Cell type 1_21011010010,340,289.468,406.379,155.553,290.0,407.0,161.0
126,5.5313,Cell type 1_20101111,407,357.73,123.732,78.6231,359.0,124.0,84.0
126,5.6166,Cell type 1_2010011,462,369.318,102.472,127.45,370.0,103.0,133.0
126,5.6604,Cell type 1_21000001,381,497.571,365.035,176.439,498.0,366.0,182.0
126,5.9128,Cell type 1_210000001,378,458.087,389.145,162.15,458.0,390.0,168.0
126,5.9211,Cell type 1_20000,482,414.432,112.517,148.126,415.0,113.0,154.0
126,5.9301,Cell type 1_3110110,627,436.861,305.46,106.275,437.0,307.0,112.0
126,6.0646,Cell type 1_11111010,574,306.58,230.28,133.993,307.0,231.0,140.0
126,6.0871,Cell type 1_21011001,543,247.588,339.963,119.927,248.0,340.0,126.0
126,6.1104,Cell type 1_311010110,222,338.034,160.574,56.9815,339.0,161.0,63.0
126,6.1553,Cell type 1_21101001,38,143.152,304.051,70.9036,144.0,304.0,77.0
126,6.1763,Cell type 1_4011,523,271.108,280.696,127.162,273.0,280.0,133.0
126,6.1885,Cell type 1_10011,10,116.591,260.351,120.831,116.0,257.0,126.0
126,6.2307,Cell type 1_2101101111,92,240.997,321.45,175.867,242.0,321.0,182.0
126,6.3237,Cell type 1_210011110,227,366.332,271.213,56.6886,366.0,271.0,63.0
126,6.4345,Cell type 1_1010,45,208.714,321.637,84.7058,210.0,322.0,91.0
126,6.4458,Cell type 1_2101011,615,388.573,295.044,106.625,392.0,296.0,112.0
126,6.4647,Cell type 1_21111110,284,335.179,401.137,63.5957,335.0,402.0,70.0
126,6.5458,Cell type 1_2100011,363,417.812,404.669,105.702,419.0,406.0,112.0
126,6.6129,Cell type 1_2010100,438,510.885,127.95,105.482,512.0,128.0,112.0
126,6.6334,Cell type 1_40000,100,204.164,374.493,154.388,204.0,375.0,161.0
126,6.6606,Cell type 1_21001100,303,485.707,342.142,56.4328,485.0,343.0,63.0
126,6.7344,Cell type 1_101100,196,204.835,282.621,50.0742,203.0,280.0,56.0
126,6.746,Cell type 1_111000,25,177.554,171.461,115.209,172.0,172.0,119.0
126,6.7892,Cell type 1_1011100,141,161.527,185.722,147.237,161.0,186.0,154.0
126,6.7952,Cell type 1_400101,85,160.759,343.678,154.339,161.0,345.0,161.0
126,6.8139,Cell type 1_31010111,699,600.775,270.651,126.221,601.0,270.0,133.0
126,6.8634,Cell type 1_20101110,404,298.831,119.614,77.2479,300.0,120.0,84.0
126,6.8919,Cell type 1_2110110,265,244.953,345.67,49.2211,246.0,345.0,56.0
126,7.083,Cell type 1_20110011,187,251.559,156.56,133.079,252.0,158.0,140.0
126,7.092,Cell type 1_11111001,156,254.813,254.204,168.011,256.0,254.0,175.0
126,7.1068,Cell type 1_2011110,477,460.068,169.327,178.685,454.0,169.0,175.0
126,7.3453,Cell type 1_100100,134,130.952,241.453,139.744,132.0,241.0,147.0
126,7.3816,Cell type 1_311010111,219,282.508,186.776,55.7742,284.0,187.0,63.0
126,7.4017,Cell type 1_2110000,272,318.054,309.988,69.5985,318.0,310.0,77.0
126,7.4781,Cell type 1_101111100,168,242.165,211.002,174.636,243.0,212.0,182.0
126,7.5279,Cell type 1_21100011,269,265.886,318.075,62.5554,267.0,318.0,70.0
126,7.6284,Cell type 1_211110101,207,335.801,223.921,55.3746,336.0,224.0,63.0
126,7.682,Cell type 1_21100010,48,245.424,290.729,62.5896,247.0,292.0,70.0
126,7.761,Cell type 1_2010010,459,320.39,95.5123,111.28,321.0,95.0,119.0
126,7.7683,Cell type 1_101111111,175,312.964,180.399,169.253,318.0,179.0,175.0
126,7.8266,Cell type 1_20110000,180,242.249,135.8,160.27,242.0,137.0,168.0
126,7.8426,Cell type 1_2001101,634,431.823,174.056,104.258,431.0,175.0,112.0
126,7.9556,Cell type 1_20101101,423,439.545,135.383,55.0814,440.0,136.0,63.0
