frame,gt_label,gt_x,gt_y,gt_z,nearest_pred_dist,nearest_pred_name,nearest_pred_x,nearest_pred_y,nearest_pred_z
167,520,242.0,306.0,84.0,,,,,
167,525,227.0,295.0,119.0,,,,,
167,526,279.0,290.0,105.0,,,,,
167,527,294.0,257.0,112.0,,,,,
167,533,291.0,289.0,140.0,,,,,
167,534,345.0,307.0,133.0,,,,,
167,535,366.0,290.0,147.0,,,,,
167,539,390.0,280.0,175.0,,,,,
167,540,413.0,300.0,154.0,,,,,
167,544,190.0,329.0,126.0,,,,,
167,547,237.0,339.0,126.0,,,,,
167,551,256.0,342.0,112.0,,,,,
167,554,298.0,366.0,105.0,,,,,
167,559,303.0,355.0,126.0,,,,,
167,560,359.0,356.0,140.0,,,,,
167,562,338.0,387.0,119.0,,,,,
167,563,391.0,379.0,91.0,,,,,
167,568,179.0,225.0,105.0,,,,,
167,571,238.0,250.0,91.0,,,,,
167,575,259.0,207.0,112.0,,,,,
167,578,307.0,209.0,105.0,,,,,
167,581,332.0,245.0,147.0,,,,,
167,584,377.0,239.0,161.0,,,,,
167,588,413.0,221.0,154.0,,,,,
167,589,441.0,259.0,168.0,,,,,
167,593,213.0,190.0,126.0,,,,,
167,596,264.0,177.0,133.0,,,,,
167,598,278.0,168.0,112.0,,,,,
167,601,318.0,170.0,98.0,,,,,
167,604,319.0,171.0,126.0,,,,,
167,605,369.0,169.0,133.0,,,,,
167,607,349.0,150.0,105.0,,,,,
167,608,393.0,154.0,91.0,,,,,
167,612,331.0,294.0,84.0,,,,,
167,615,380.0,311.0,98.0,,,,,
167,620,316.0,236.0,91.0,,,,,
167,621,362.0,231.0,91.0,,,,,
167,622,388.0,257.0,112.0,,,,,
167,627,451.0,281.0,77.0,,,,,
167,630,508.0,286.0,98.0,,,,,
167,634,440.0,215.0,84.0,,,,,
167,637,492.0,244.0,77.0,,,,,
167,646,480.0,314.0,49.0,,,,,
167,647,549.0,288.0,56.0,,,,,
167,649,586.0,278.0,77.0,,,,,
167,650,583.0,287.0,105.0,,,,,
167,652,568.0,305.0,133.0,,,,,
167,654,586.0,303.0,168.0,,,,,
167,655,545.0,309.0,168.0,,,,,
167,658,455.0,321.0,147.0,,,,,
167,661,487.0,293.0,147.0,,,,,
167,665,523.0,341.0,119.0,,,,,
167,668,524.0,309.0,140.0,,,,,
167,674,476.0,219.0,56.0,,,,,
167,678,542.0,234.0,49.0,,,,,
167,679,583.0,207.0,91.0,,,,,
167,682,587.0,265.0,147.0,,,,,
167,683,608.0,229.0,112.0,,,,,
167,685,594.0,251.0,168.0,,,,,
167,686,539.0,279.0,189.0,,,,,
167,689,464.0,199.0,154.0,,,,,
167,692,496.0,242.0,147.0,,,,,
167,696,514.0,190.0,119.0,,,,,
167,699,534.0,240.0,140.0,,,,,
167,706,418.0,378.0,112.0,,,,,
167,707,442.0,349.0,126.0,,,,,
167,709,441.0,364.0,91.0,,,,,
167,710,483.0,330.0,112.0,,,,,
167,713,395.0,146.0,112.0,,,,,
167,714,428.0,179.0,140.0,,,,,
167,716,435.0,162.0,112.0,,,,,
167,717,470.0,208.0,119.0,,,,,
167,719,436.0,254.0,126.0,,,,,
167,720,390.0,316.0,133.0,,,,,
168,8,123.0,296.0,126.0,,,,,
168,9,146.0,340.0,133.0,,,,,
168,10,117.0,249.0,119.0,,,,,
168,15,119.0,311.0,105.0,,,,,
168,16,112.0,269.0,91.0,,,,,
168,18,113.0,241.0,84.0,,,,,
168,19,128.0,207.0,98.0,,,,,
168,22,141.0,196.0,119.0,,,,,
168,25,171.0,169.0,119.0,,,,,
168,30,141.0,188.0,91.0,,,,,
168,31,186.0,177.0,84.0,,,,,
168,33,161.0,207.0,77.0,,,,,
168,34,199.0,182.0,70.0,,,,,
168,38,139.0,316.0,84.0,,,,,
168,41,169.0,343.0,91.0,,,,,
168,45,173.0,301.0,70.0,,,,,
168,49,220.0,356.0,70.0,,,,,
168,50,281.0,349.0,77.0,,,,,
168,53,155.0,270.0,84.0,,,,,
168,56,149.0,239.0,77.0,,,,,
168,61,172.0,255.0,56.0,,,,,
168,62,206.0,230.0,70.0,,,,,
168,64,234.0,197.0,84.0,,,,,
168,65,283.0,193.0,77.0,,,,,
168,71,160.0,258.0,175.0,,,,,
168,72,193.86363636363637,266.8636363636364,182.95454545454547,,,,,
168,74,196.0,269.0,168.0,,,,,
168,75,235.0,281.0,168.0,,,,,
168,78,125.0,271.0,154.0,,,,,
168,79,161.0,301.0,161.0,,,,,
168,81,164.0,341.0,154.0,,,,,
168,82,211.0,344.0,161.0,,,,,
168,86,184.0,330.0,175.0,,,,,
168,87,213.0,306.0,189.0,,,,,
168,89,245.0,336.0,182.0,,,,,
168,90,291.0,322.0,175.0,,,,,
168,93,233.0,268.0,182.0,,,,,
168,94,265.0,304.0,161.0,,,,,
168,96,276.0,292.0,175.0,,,,,
168,97,322.0,278.0,168.0,,,,,
168,101,162.0,367.0,119.0,,,,,
168,104,180.0,388.0,133.0,,,,,
168,109,225.0,367.0,175.0,,,,,
168,110,273.0,367.0,175.0,,,,,
168,112,270.0,358.0,161.0,,,,,
168,113,319.0,354.0,147.0,,,,,
168,116,194.0,393.0,105.0,,,,,
168,120,211.0,399.0,126.0,,,,,
168,121,249.0,413.0,112.0,,,,,
168,124,209.0,354.0,91.0,,,,,
168,125,237.0,378.0,84.0,,,,,
168,127,266.0,394.0,91.0,,,,,
168,128,313.0,401.0,91.0,,,,,
168,134,142.0,223.0,147.0,,,,,
168,137,162.0,257.0,119.0,,,,,
168,142,156.0,226.0,161.0,,,,,
168,143,187.0,208.0,161.0,,,,,
168,145,197.0,172.0,161.0,,,,,
168,146,245.0,184.0,154.0,,,,,
168,150,158.0,270.0,147.0,,,,,
168,151,201.0,290.0,133.0,,,,,
168,153,243.0,302.0,140.0,,,,,
168,154,287.0,325.0,126.0,,,,,
168,157,184.0,231.0,140.0,,,,,
168,158,222.0,245.0,133.0,,,,,
168,160,262.0,241.0,133.0,,,,,
168,161,309.0,201.0,119.0,,,,,
168,165,217.0,211.0,182.0,,,,,
168,169,228.0,230.0,168.0,,,,,
168,170,271.0,256.0,161.0,,,,,
168,173,255.0,225.0,182.0,,,,,
168,174,308.0,231.0,182.0,,,,,
168,176,277.0,214.0,161.0,,,,,
168,177,314.0,210.0,161.0,,,,,
168,180,271.0,184.0,182.0,,,,,
168,184,302.0,149.0,182.0,,,,,
168,185,329.0,155.0,175.0,,,,,
168,188,227.0,165.0,182.0,,,,,
168,189,262.0,144.0,175.0,,,,,
168,191,289.0,134.0,161.0,,,,,
168,192,330.0,111.0,161.0,,,,,
168,197,204.0,266.0,56.0,,,,,
168,200,235.0,273.0,56.0,,,,,
168,205,272.0,275.0,63.0,,,,,
168,206,315.0,272.0,56.0,,,,,
168,208,357.0,254.0,56.0,,,,,
168,209,402.0,243.0,56.0,,,,,
168,213,211.0,197.0,56.0,,,,,
168,214,249.0,223.0,56.0,,,,,
168,216,258.0,240.0,77.0,,,,,
168,217,299.0,231.0,56.0,,,,,
168,219,300.0,183.0,56.0,,,,,
168,223,332.0,197.0,56.0,,,,,
168,224,378.0,195.0,56.0,,,,,
168,228,383.0,300.0,56.0,,,,,
168,231,440.0,328.0,56.0,,,,,
168,235,480.0,366.0,63.0,,,,,
168,238,537.0,332.0,77.0,,,,,
168,243,398.0,153.0,56.0,,,,,
168,246,441.0,178.0,56.0,,,,,
168,250,480.0,147.0,63.0,,,,,
168,253,524.0,180.0,63.0,,,,,
168,263,175.0,310.0,56.0,,,,,
168,264,223.0,326.0,56.0,,,,,
168,266,248.0,327.0,56.0,,,,,
168,267,299.0,313.0,49.0,,,,,
168,269,293.0,364.0,56.0,,,,,
168,273,334.0,353.0,63.0,,,,,
168,274,379.0,344.0,63.0,,,,,
168,278,190.0,370.0,70.0,,,,,
168,279,251.0,381.0,63.0,,,,,
168,281,282.0,391.0,70.0,,,,,
168,282,325.0,397.0,70.0,,,,,
168,285,303.0,428.0,84.0,,,,,
168,286,346.0,422.0,84.0,,,,,
168,288,391.0,418.0,91.0,,,,,
168,289,431.0,412.0,91.0,,,,,
168,293,384.0,393.0,70.0,,,,,
168,296,447.0,391.0,70.0,,,,,
168,300,545.0,365.0,91.0,,,,,
168,304,574.0,362.0,119.0,,,,,
168,305,568.0,340.0,147.0,,,,,
168,308,471.0,421.0,112.0,,,,,
168,311,511.0,397.0,112.0,,,,,
168,315,505.0,397.0,147.0,,,,,
168,318,543.0,380.0,161.0,,,,,
168,326,231.0,383.0,154.0,,,,,
168,327,273.0,403.0,154.0,,,,,
168,329,294.0,416.0,161.0,,,,,
168,330,328.0,421.0,147.0,,,,,
168,333,266.0,412.0,133.0,,,,,
168,334,304.0,421.0,126.0,,,,,
168,336,330.0,432.0,126.0,,,,,
168,337,369.0,430.0,126.0,,,,,
168,340,321.0,374.0,175.0,,,,,
168,343,373.0,356.0,175.0,,,,,
168,348,347.0,320.0,175.0,,,,,
168,349,405.0,335.0,161.0,,,,,
168,350,433.0,309.0,182.0,,,,,
168,356,358.0,411.0,154.0,,,,,
168,359,388.0,399.0,161.0,,,,,
168,363,402.0,421.0,147.0,,,,,
168,366,455.0,411.0,140.0,,,,,
168,371,453.0,403.0,168.0,,,,,
168,374,502.0,373.0,168.0,,,,,
168,379,410.0,379.0,182.0,,,,,
168,380,450.0,357.0,175.0,,,,,
168,381,482.0,323.0,175.0,,,,,
168,389,196.0,136.0,119.0,,,,,
168,393,221.0,130.0,112.0,,,,,
168,394,260.0,113.0,105.0,,,,,
168,397,201.0,168.0,105.0,,,,,
168,398,236.0,149.0,91.0,,,,,
168,400,257.0,123.0,77.0,,,,,
168,401,301.0,134.0,91.0,,,,,
168,405,216.0,165.0,70.0,,,,,
168,406,262.0,165.0,63.0,,,,,
168,408,290.0,137.0,70.0,,,,,
168,409,336.0,151.0,70.0,,,,,
168,412,322.0,112.0,98.0,,,,,
168,413,366.0,109.0,91.0,,,,,
168,415,398.0,97.0,98.0,,,,,
168,416,433.0,98.0,112.0,,,,,
168,421,374.0,140.0,77.0,,,,,
168,422,418.0,132.0,77.0,,,,,
168,423,455.0,125.0,91.0,,,,,
168,428,528.0,148.0,84.0,,,,,
168,429,564.0,164.0,112.0,,,,,
168,431,579.0,174.0,126.0,,,,,
168,432,589.0,206.0,154.0,,,,,
168,435,474.0,110.0,119.0,,,,,
168,438,514.0,135.0,112.0,,,,,
168,442,537.0,148.0,140.0,,,,,
168,445,565.0,178.0,161.0,,,,,
168,453,229.0,141.0,147.0,,,,,
168,454,267.0,123.0,154.0,,,,,
168,456,283.0,127.0,133.0,,,,,
168,457,336.0,101.0,126.0,,,,,
168,460,275.0,133.0,126.0,,,,,
168,461,311.0,107.0,112.0,,,,,
168,463,345.0,103.0,119.0,,,,,
168,464,380.0,97.0,126.0,,,,,
168,467,342.0,152.0,154.0,,,,,
168,471,372.0,152.0,175.0,,,,,
168,472,415.0,169.0,182.0,,,,,
168,475,349.0,193.0,175.0,,,,,
168,476,395.0,205.0,175.0,,,,,
168,478,437.0,203.0,175.0,,,,,
168,479,480.0,227.0,182.0,,,,,
168,483,374.0,107.0,147.0,,,,,
168,486,409.0,125.0,168.0,,,,,
168,490,416.0,111.0,154.0,,,,,
168,493,469.0,117.0,147.0,,,,,
168,499,462.0,130.0,168.0,,,,,
168,500,509.0,136.0,168.0,,,,,
168,502,526.0,165.0,168.0,,,,,
168,503,543.0,206.0,168.0,,,,,
168,506,443.0,159.0,189.0,,,,,
168,507,491.0,172.0,189.0,,,,,
168,509,515.0,206.0,189.0,,,,,
168,510,539.0,242.0,182.0,,,,,
168,518,142.0,282.0,105.0,,,,,
168,519,200.0,281.0,91.0,,,,,
168,520,243.0,309.0,91.0,,,,,
168,525,229.0,297.0,119.0,,,,,
168,526,281.0,295.0,105.0,,,,,
168,527,296.0,261.0,112.0,,,,,
168,533,291.0,295.0,147.0,,,,,
168,534,344.0,308.0,126.0,,,,,
168,535,367.0,285.0,154.0,,,,,
168,539,389.0,269.0,168.0,,,,,
168,540,412.0,297.0,154.0,,,,,
168,544,194.0,334.0,126.0,,,,,
168,547,240.0,345.0,133.0,,,,,
168,551,261.0,345.0,112.0,,,,,
168,554,297.0,363.0,105.0,,,,,
168,559,306.0,353.0,126.0,,,,,
168,560,358.0,357.0,140.0,,,,,
168,562,340.0,385.0,119.0,,,,,
168,563,388.0,381.0,91.0,,,,,
168,569,155.0,230.0,105.0,,,,,
168,570,203.0,223.0,105.0,,,,,
168,571,246.0,245.0,91.0,,,,,
168,575,258.0,205.0,112.0,,,,,
168,578,307.0,204.0,98.0,,,,,
168,581,332.0,244.0,140.0,,,,,
168,584,374.0,231.0,154.0,,,,,
168,588,408.0,221.0,161.0,,,,,
168,589,436.0,257.0,161.0,,,,,
168,593,213.0,192.0,126.0,,,,,
168,596,263.0,176.0,133.0,,,,,
168,598,274.0,166.0,112.0,,,,,
168,601,318.0,172.0,98.0,,,,,
168,604,321.0,168.0,126.0,,,,,
168,605,363.0,171.0,126.0,,,,,
168,607,354.0,153.0,105.0,,,,,
168,608,391.0,155.0,91.0,,,,,
168,612,327.0,290.0,84.0,,,,,
168,615,384.0,313.0,98.0,,,,,
168,620,309.0,235.0,91.0,,,,,
168,621,375.0,238.0,91.0,,,,,
168,622,385.0,253.0,119.0,,,,,
168,627,455.0,280.0,84.0,,,,,
168,630,507.0,282.0,98.0,,,,,
168,634,447.0,217.0,84.0,,,,,
168,637,503.0,241.0,84.0,,,,,
168,646,489.0,314.0,49.0,,,,,
168,647,554.0,282.0,56.0,,,,,
168,649,589.0,279.0,84.0,,,,,
168,650,587.0,287.0,112.0,,,,,
168,652,564.0,305.0,140.0,,,,,
168,654,581.0,305.0,168.0,,,,,
168,655,541.0,311.0,168.0,,,,,
168,658,456.0,315.0,147.0,,,,,
168,661,488.0,290.0,147.0,,,,,
168,665,523.0,343.0,119.0,,,,,
168,668,525.0,308.0,140.0,,,,,
168,674,478.0,217.0,56.0,,,,,
168,678,547.0,227.0,56.0,,,,,
168,679,584.0,205.0,98.0,,,,,
168,682,594.0,267.0,147.0,,,,,
168,683,607.0,226.0,119.0,,,,,
168,685,592.0,255.0,168.0,,,,,
168,686,540.0,283.0,182.0,,,,,
168,689,462.0,202.0,161.0,,,,,
168,692,497.0,236.0,154.0,,,,,
168,696,516.0,189.0,119.0,,,,,
168,699,543.0,237.0,147.0,,,,,
168,706,415.0,380.0,112.0,,,,,
168,707,442.0,351.0,126.0,,,,,
168,709,439.0,365.0,91.0,,,,,
168,710,482.0,329.0,112.0,,,,,
168,713,394.0,148.0,112.0,,,,,
168,714,424.0,179.0,140.0,,,,,
168,716,438.0,159.0,112.0,,,,,
168,717,467.0,204.0,126.0,,,,,
168,719,434.0,253.0,126.0,,,,,
168,720,390.0,316.0,140.0,,,,,
169,8,125.0,310.0,119.0,,,,,
169,9,158.0,349.0,133.0,,,,,
169,11,115.0,275.0,126.0,,,,,
169,12,123.0,236.0,112.0,,,,,
169,15,118.0,311.0,105.0,,,,,
169,16,116.0,270.0,91.0,,,,,
169,18,114.0,242.0,84.0,,,,,
169,19,133.0,203.0,91.0,,,,,
169,22,142.0,197.0,119.0,,,,,
169,25,173.0,169.0,119.0,,,,,
169,30,144.0,181.0,91.0,,,,,
169,31,176.0,168.0,84.0,,,,,
169,33,166.0,204.0,70.0,,,,,
169,34,205.0,179.0,77.0,,,,,
169,38,148.0,305.0,84.0,,,,,
169,42,147.0,334.0,91.0,,,,,
169,43,189.0,356.0,91.0,,,,,
169,46,163.0,286.0,70.0,,,,,
169,47,196.0,317.0,70.0,,,,,
169,49,223.0,356.0,70.0,,,,,
169,50,286.0,354.0,70.0,,,,,
169,53,153.0,265.0,84.0,,,,,
169,56,148.0,237.0,70.0,,,,,
169,61,181.0,260.0,63.0,,,,,
169,62,207.0,225.0,63.0,,,,,
169,64,234.0,195.0,77.0,,,,,
169,65,277.0,193.0,77.0,,,,,
169,71,154.0,268.0,168.0,,,,,
169,72,195.1304347826087,271.0869565217391,175.6086956521739,,,,,
169,74,192.0,269.0,161.0,,,,,
169,75,238.0,288.0,168.0,,,,,
169,78,126.0,275.0,154.0,,,,,
169,79,156.0,311.0,161.0,,,,,
169,81,173.0,343.0,147.0,,,,,
169,82,214.0,343.0,161.0,,,,,
169,86,181.0,327.0,168.0,,,,,
169,87,213.0,307.0,182.0,,,,,
169,89,242.0,341.0,182.0,,,,,
169,90,288.0,330.0,175.0,,,,,
169,93,237.0,263.0,182.0,,,,,
169,94,262.0,312.0,161.0,,,,,
169,96,278.0,295.0,182.0,,,,,
169,97,320.0,277.0,168.0,,,,,
169,101,159.0,374.0,105.0,,,,,
169,104,179.0,387.0,126.0,,,,,
169,109,216.0,371.0,168.0,,,,,
169,110,265.0,373.0,175.0,,,,,
169,112,268.0,361.0,161.0,,,,,
169,113,316.0,355.0,147.0,,,,,
169,116,200.0,392.0,105.0,,,,,
169,120,213.0,404.0,119.0,,,,,
169,121,253.0,417.0,105.0,,,,,
169,124,220.0,356.0,91.0,,,,,
169,125,246.0,383.0,77.0,,,,,
169,127,274.0,394.0,98.0,,,,,
169,128,316.0,400.0,98.0,,,,,
169,134,142.0,231.0,147.0,,,,,
169,137,162.0,263.0,126.0,,,,,
169,142,156.0,234.0,161.0,,,,,
169,143,184.0,213.0,161.0,,,,,
169,145,194.0,180.0,161.0,,,,,
169,146,239.0,189.0,154.0,,,,,
169,150,159.0,279.0,140.0,,,,,
169,151,205.0,293.0,140.0,,,,,
169,153,244.0,304.0,140.0,,,,,
169,154,290.0,328.0,126.0,,,,,
169,157,181.0,232.0,140.0,,,,,
169,158,221.0,248.0,133.0,,,,,
169,160,256.0,241.0,133.0,,,,,
169,161,309.0,201.0,119.0,,,,,
169,165,217.0,215.0,182.0,,,,,
169,169,228.0,237.0,161.0,,,,,
169,170,271.0,260.0,161.0,,,,,
169,173,255.0,229.0,182.0,,,,,
169,174,308.0,239.0,182.0,,,,,
169,176,271.0,220.0,161.0,,,,,
169,177,316.0,210.0,161.0,,,,,
169,180,266.0,189.0,175.0,,,,,
169,184,287.0,152.0,168.0,,,,,
169,185,332.0,156.0,175.0,,,,,
169,188,220.0,168.0,182.0,,,,,
169,189,255.0,146.0,168.0,,,,,
169,191,284.0,134.0,161.0,,,,,
169,192,321.0,120.0,168.0,,,,,
169,197,205.0,266.0,49.0,,,,,
169,200,239.0,276.0,49.0,,,,,
169,205,274.0,280.0,63.0,,,,,
169,206,322.0,268.0,56.0,,,,,
169,208,359.0,251.0,49.0,,,,,
169,209,406.0,240.0,49.0,,,,,
169,213,213.0,192.0,56.0,,,,,
169,214,254.0,219.0,56.0,,,,,
169,216,264.0,242.0,63.0,,,,,
169,217,300.0,229.0,56.0,,,,,
169,219,307.0,188.0,63.0,,,,,
169,223,337.0,204.0,63.0,,,,,
169,224,383.0,196.0,56.0,,,,,
169,228,386.0,302.0,49.0,,,,,
169,231,445.0,332.0,56.0,,,,,
169,235,482.0,370.0,63.0,,,,,
169,238,541.0,327.0,77.0,,,,,
169,243,405.0,152.0,56.0,,,,,
169,246,442.0,172.0,63.0,,,,,
169,250,481.0,144.0,63.0,,,,,
169,253,530.0,183.0,63.0,,,,,
169,263,173.0,307.0,56.0,,,,,
169,264,227.0,328.0,56.0,,,,,
169,266,254.0,330.0,56.0,,,,,
169,267,305.0,317.0,56.0,,,,,
169,269,295.0,365.0,56.0,,,,,
169,273,340.0,354.0,63.0,,,,,
169,274,381.0,345.0,63.0,,,,,
169,278,196.0,383.0,70.0,,,,,
169,279,251.0,381.0,63.0,,,,,
169,281,288.0,392.0,70.0,,,,,
169,282,331.0,403.0,70.0,,,,,
169,285,310.0,428.0,84.0,,,,,
169,286,352.0,422.0,84.0,,,,,
169,288,389.0,418.0,98.0,,,,,
169,289,427.0,416.0,91.0,,,,,
169,293,387.0,393.0,77.0,,,,,
169,296,449.0,392.0,70.0,,,,,
169,300,548.0,359.0,84.0,,,,,
169,304,576.0,357.0,112.0,,,,,
169,305,570.0,336.0,147.0,,,,,
169,308,471.0,418.0,112.0,,,,,
169,311,515.0,392.0,105.0,,,,,
169,315,507.0,395.0,147.0,,,,,
169,318,551.0,376.0,161.0,,,,,
169,326,234.0,389.0,147.0,,,,,
169,327,271.0,401.0,147.0,,,,,
169,329,294.0,420.0,147.0,,,,,
169,330,327.0,419.0,147.0,,,,,
169,333,268.0,413.0,133.0,,,,,
169,334,304.0,422.0,126.0,,,,,
169,336,333.0,430.0,126.0,,,,,
169,337,372.0,433.0,126.0,,,,,
169,341,296.0,384.0,175.0,,,,,
169,342,341.0,386.0,168.0,,,,,
169,344,358.0,363.0,175.0,,,,,
169,345,399.0,346.0,175.0,,,,,
169,348,343.0,315.0,175.0,,,,,
169,349,417.0,332.0,161.0,,,,,
169,351,413.0,310.0,168.0,,,,,
169,352,459.0,301.0,175.0,,,,,
169,356,360.0,412.0,161.0,,,,,
169,359,398.0,388.0,168.0,,,,,
169,363,406.0,422.0,154.0,,,,,
169,366,455.0,406.0,140.0,,,,,
169,371,464.0,390.0,168.0,,,,,
169,374,513.0,362.0,175.0,,,,,
169,379,420.0,371.0,182.0,,,,,
169,380,464.0,341.0,175.0,,,,,
169,382,486.0,315.0,175.0,,,,,
169,383,509.0,308.0,168.0,,,,,
169,389,195.0,134.0,119.0,,,,,
169,393,225.0,129.0,119.0,,,,,
169,394,269.0,117.0,105.0,,,,,
169,397,205.0,168.0,98.0,,,,,
169,398,241.0,144.0,91.0,,,,,
169,400,265.0,128.0,77.0,,,,,
169,401,307.0,139.0,91.0,,,,,
169,405,223.0,159.0,70.0,,,,,
169,406,273.0,169.0,63.0,,,,,
169,408,296.0,137.0,70.0,,,,,
169,409,342.0,148.0,70.0,,,,,
169,412,324.0,113.0,98.0,,,,,
169,413,365.0,108.0,91.0,,,,,
169,415,396.0,97.0,91.0,,,,,
169,416,422.0,96.0,112.0,,,,,
169,421,377.0,140.0,70.0,,,,,
169,422,423.0,128.0,70.0,,,,,
169,423,454.0,124.0,91.0,,,,,
169,428,531.0,146.0,84.0,,,,,
169,429,565.0,164.0,105.0,,,,,
169,431,577.0,169.0,126.0,,,,,
169,432,588.0,200.0,147.0,,,,,
169,435,464.0,114.0,133.0,,,,,
169,439,495.0,122.0,105.0,,,,,
169,440,527.0,138.0,119.0,,,,,
169,442,534.0,141.0,140.0,,,,,
169,445,567.0,177.0,161.0,,,,,
169,453,222.0,145.0,147.0,,,,,
169,454,262.0,126.0,147.0,,,,,
169,456,288.0,127.0,140.0,,,,,
169,457,330.0,109.0,133.0,,,,,
169,460,263.0,128.0,126.0,,,,,
169,461,311.0,110.0,112.0,,,,,
169,463,345.0,105.0,112.0,,,,,
169,464,374.0,93.0,133.0,,,,,
169,467,334.0,159.0,154.0,,,,,
169,471,373.0,158.0,175.0,,,,,
169,472,411.0,178.0,175.0,,,,,
169,475,347.0,201.0,168.0,,,,,
169,476,398.0,215.0,175.0,,,,,
169,478,442.0,205.0,175.0,,,,,
169,479,488.0,226.0,182.0,,,,,
169,483,367.0,112.0,147.0,,,,,
169,486,411.0,137.0,175.0,,,,,
169,490,413.0,110.0,147.0,,,,,
169,493,460.0,119.0,154.0,,,,,
169,499,462.0,130.0,168.0,,,,,
169,500,512.0,136.0,161.0,,,,,
169,502,528.0,165.0,168.0,,,,,
169,503,546.0,202.0,168.0,,,,,
169,506,444.0,166.0,182.0,,,,,
169,507,494.0,172.0,182.0,,,,,
169,509,518.0,211.0,182.0,,,,,
169,510,543.0,235.0,175.0,,,,,
169,518,140.0,281.0,105.0,,,,,
169,519,200.0,280.0,91.0,,,,,
169,520,246.0,312.0,91.0,,,,,
169,525,223.0,297.0,119.0,,,,,
169,526,283.0,302.0,105.0,,,,,
169,527,292.0,263.0,112.0,,,,,
169,533,292.0,295.0,147.0,,,,,
169,534,340.0,308.0,126.0,,,,,
169,535,360.0,290.0,154.0,,,,,
169,539,393.0,271.0,168.0,,,,,
169,540,412.0,297.0,154.0,,,,,
169,544,193.0,335.0,126.0,,,,,
169,547,241.0,347.0,133.0,,,,,
169,551,263.0,347.0,112.0,,,,,
169,554,303.0,359.0,98.0,,,,,
169,559,313.0,353.0,126.0,,,,,
169,560,359.0,354.0,140.0,,,,,
169,562,342.0,382.0,119.0,,,,,
169,563,388.0,381.0,91.0,,,,,
169,569,152.0,228.0,105.0,,,,,
169,570,204.0,221.0,105.0,,,,,
169,571,246.0,251.0,84.0,,,,,
169,575,258.0,207.0,112.0,,,,,
169,578,307.0,206.0,98.0,,,,,
169,582,303.0,246.0,147.0,,,,,
169,583,349.0,246.0,133.0,,,,,
169,584,371.0,228.0,154.0,,,,,
169,588,406.0,220.0,161.0,,,,,
169,589,434.0,256.0,161.0,,,,,
169,593,208.0,194.0,126.0,,,,,
169,596,261.0,174.0,133.0,,,,,
169,598,273.0,167.0,112.0,,,,,
169,601,317.0,175.0,112.0,,,,,
169,604,321.0,168.0,126.0,,,,,
169,605,360.0,173.0,133.0,,,,,
169,607,351.0,153.0,105.0,,,,,
169,608,392.0,154.0,91.0,,,,,
169,612,332.0,289.0,91.0,,,,,
169,615,379.0,322.0,98.0,,,,,
169,620,306.0,237.0,91.0,,,,,
169,621,380.0,236.0,84.0,,,,,
169,622,390.0,251.0,119.0,,,,,
169,627,453.0,282.0,84.0,,,,,
169,630,497.0,277.0,98.0,,,,,
169,634,446.0,214.0,91.0,,,,,
169,637,505.0,242.0,84.0,,,,,
169,646,493.0,315.0,49.0,,,,,
169,647,551.0,282.0,56.0,,,,,
169,649,589.0,277.0,77.0,,,,,
169,650,591.0,291.0,112.0,,,,,
169,652,569.0,298.0,140.0,,,,,
169,654,590.0,301.0,161.0,,,,,
169,655,547.0,309.0,168.0,,,,,
169,658,456.0,311.0,147.0,,,,,
169,661,492.0,286.0,147.0,,,,,
169,665,523.0,339.0,119.0,,,,,
169,668,528.0,297.0,140.0,,,,,
169,674,479.0,217.0,56.0,,,,,
169,678,544.0,230.0,56.0,,,,,
169,679,582.0,204.0,91.0,,,,,
169,682,604.0,266.0,140.0,,,,,
169,683,605.0,217.0,112.0,,,,,
169,685,598.0,251.0,161.0,,,,,
169,686,549.0,282.0,182.0,,,,,
169,689,461.0,198.0,154.0,,,,,
169,692,496.0,231.0,154.0,,,,,
169,696,512.0,187.0,119.0,,,,,
169,699,547.0,232.0,147.0,,,,,
169,706,416.0,376.0,112.0,,,,,
169,707,447.0,346.0,126.0,,,,,
169,709,443.0,365.0,91.0,,,,,
169,710,478.0,335.0,112.0,,,,,
169,713,388.0,146.0,112.0,,,,,
169,714,418.0,177.0,140.0,,,,,
169,716,430.0,158.0,112.0,,,,,
169,717,464.0,203.0,119.0,,,,,
169,719,433.0,253.0,126.0,,,,,
169,720,388.0,317.0,133.0,,,,,
170,8,128.0,324.0,119.0,,,,,
170,9,160.0,358.0,140.0,,,,,
170,11,121.0,287.0,126.0,,,,,
170,12,118.0,241.0,112.0,,,,,
170,15,123.0,325.0,105.0,,,,,
170,16,112.0,279.0,91.0,,,,,
170,18,110.0,247.0,84.0,,,,,
170,19,130.0,207.0,98.0,,,,,
170,23,128.0,218.0,119.0,,,,,
170,24,149.0,186.0,126.0,,,,,
170,26,155.0,185.0,112.0,,,,,
170,27,185.0,156.0,119.0,,,,,
170,30,145.0,179.0,98.0,,,,,
170,31,173.0,168.0,84.0,,,,,
170,33,161.0,200.0,70.0,,,,,
170,34,202.0,178.0,77.0,,,,,
170,38,144.0,317.0,84.0,,,,,
170,42,143.0,350.0,98.0,,,,,
170,43,185.0,360.0,84.0,,,,,
170,46,155.0,286.0,70.0,,,,,
170,47,190.0,328.0,70.0,,,,,
170,49,227.0,357.0,70.0,,,,,
170,50,285.0,354.0,77.0,,,,,
